Molecule ChEMBL ID,SMILES,Standard Type,Standard Relation,Standard Value,Standard Units,Mw,logP,HBd,HBa,Max_ring_size,ro5_ok,ro5_count,Cluster
CHEMBL298398,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,IC50,'=',11500.0,nM,240.042258736,1.8732,2,4,6,True,4,1187
CHEMBL1906073,COc1ccc2c(c1)C/C(=C\c1ccc(N(C)C)cc1)C2=O,IC50,'=',11500.0,nM,293.141578848,3.5836000000000023,0,3,6,True,4,1188
CHEMBL1077616,O=C1/C(=C/c2ccc(O)cc2)COc2cc(O)cc(O)c21,IC50,'=',11460.0,nM,284.068473484,2.462100000000001,3,5,6,True,4,1189
CHEMBL4214938,Oc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,IC50,'=',11390.0,nM,319.120843404,4.427400000000003,2,4,6,True,4,1190
CHEMBL2230263,CC(C)=CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,IC50,'=',11250.0,nM,296.14124449999997,4.482500000000005,3,3,6,True,4,1191
CHEMBL118875,Cc1c(C)c2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,IC50,'=',11220.18,nM,340.1310737399999,3.6066400000000023,0,5,6,True,4,1192
CHEMBL201199,COc1c(OC2CCCCC2=O)ccc2c(C)cc(=O)oc12,IC50,'=',11130.0,nM,302.115423676,3.0005200000000016,0,5,6,True,4,1193
CHEMBL3799361,N#Cc1cc2cc(-c3cccs3)n(O)c2cc1C#N,IC50,'=',11100.0,nM,265.03098284400005,3.3504600000000018,1,4,6,True,4,1194
CHEMBL2204760,N#Cc1ccc(Sc2ccc(Cl)cc2)cc1C#N,IC50,'=',11100.0,nM,270.00184690400005,4.234560000000002,0,2,6,True,4,1195
CHEMBL14638,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,IC50,'=',11000.0,nM,270.136827816,3.014000000000001,1,4,6,True,4,1196
CHEMBL130217,NC(=O)/C=C1\CCc2c(F)cc(F)cc21,IC50,'=',11000.0,nM,209.065220348,1.7797,2,2,6,True,4,1197
CHEMBL4282010,Cc1ccc2oc(-c3ccccc3Br)cc2c1,IC50,'=',10990.0,nM,285.999327072,5.170720000000003,0,1,6,False,3,1198
CHEMBL1814645,CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,IC50,'=',10580.0,nM,264.039105004,2.692800000000001,0,3,6,True,4,1199
CHEMBL3297787,CCCCCCN(CCCCCC)C(=O)c1cc2cc(Br)cc(Br)c2oc1=O,IC50,'=',10080.0,nM,513.051417988,6.920800000000006,0,4,6,False,2,1200
CHEMBL2181776,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,IC50,'<',10000.0,nM,562.258005568,6.2869000000000055,3,8,6,False,2,1201
CHEMBL3093225,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2OC)n(CC)c1=O,IC50,'>',10000.0,nM,397.211389724,1.8608999999999998,0,8,6,True,4,1202
CHEMBL4462800,Cn1c(=O)c2c(nc3n2CCN(c2cccc4ccccc24)C3)n(C)c1=O,IC50,'>',10000.0,nM,361.15387484800004,1.6070999999999995,0,7,6,True,4,1203
CHEMBL4463900,Cn1c(=O)c2c(nc3n2CCN(CC#Cc2cccc(Cl)c2)C3)n(C)c1=O,IC50,'>',10000.0,nM,383.11490249599996,0.9543999999999995,0,7,6,True,4,1204
CHEMBL393467,NC(=S)N/N=C/c1ccccc1F,IC50,'>',10000.0,nM,197.042296476,0.9928000000000001,3,3,6,True,4,1205
CHEMBL3093224,CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(CC)c1=O,IC50,'>',10000.0,nM,369.180089596,1.9498999999999997,0,8,6,True,4,1206
CHEMBL2313292,Cn1c(=O)c2c(c3cc(OCc4ccccc4)ccc3n2C)n(C)c1=O,IC50,'>',10000.0,nM,349.142641468,2.3079,0,6,6,True,4,1207
CHEMBL3093333,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C(C)C)cc2)n(C)c1=O,IC50,'>',10000.0,nM,377.18517497600004,2.1951,0,7,6,True,4,1208
CHEMBL3121780,C#CCCCOc1ccc2cc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c(=O)oc2c1,IC50,'>',10000.0,nM,440.19473661599994,3.278100000000002,0,8,6,True,4,1209
CHEMBL4128848,O=C(Nc1nc2cccc(Cl)c2[nH]1)c1ccccc1,IC50,'>',10000.0,nM,271.05123962,3.4686000000000012,2,4,6,True,4,1210
CHEMBL511601,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,IC50,'=',10000.0,nM,227.111027668,3.109300000000002,2,1,6,True,4,1211
CHEMBL4466571,COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,IC50,'>',10000.0,nM,347.05921746,4.7401000000000035,0,4,6,True,4,1212
CHEMBL4066437,O=c1ccc2ccc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)cc2o1,IC50,'>',10000.0,nM,442.089204696,3.752100000000003,0,5,6,True,4,1213
CHEMBL4467813,COc1ccc(Br)cc1CCN1CCn2c(nc3c2c(=O)n(C)c(=O)n3C)C1,IC50,'>',10000.0,nM,447.090601664,1.2630999999999994,0,8,6,True,4,1214
CHEMBL3093223,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(CCC)c1=O,IC50,'>',10000.0,nM,555.2724657560001,2.777700000000001,0,10,6,False,3,1215
CHEMBL3319239,Cn1cc(C(=O)Nc2ccc3[nH]ncc3c2)ccc1=O,IC50,'>',10000.0,nM,268.096025624,1.5138999999999996,2,6,6,True,4,1216
CHEMBL3093326,CCn1c(=O)c2c(nc3n2CCCN3c2ccc(O)cc2)n(CC)c1=O,IC50,'>',10000.0,nM,355.164439532,1.6468999999999998,1,8,6,True,4,1217
CHEMBL282038,C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,'>',10000.0,nM,218.08037556,-0.9331000000000007,0,6,6,True,4,1218
CHEMBL3121792,C#CCCCCOc1ccc2cc(-c3ccc(OC)cc3)c(=O)oc2c1,IC50,'>',10000.0,nM,348.13615911999995,4.6509000000000045,0,4,6,True,4,1219
CHEMBL2312977,Cn1c(=O)c2c(cc(OCc3ccc4ccccc4c3)n2C)n(C)c1=O,IC50,'>',10000.0,nM,349.142641468,2.3079,0,6,6,True,4,1220
CHEMBL3319270,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1,IC50,'>',10000.0,nM,305.012267268,3.8934000000000024,1,4,6,True,4,1221
CHEMBL3093230,CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CC)c1=O,IC50,'>',10000.0,nM,345.216475104,1.9422999999999997,0,7,6,True,4,1222
CHEMBL3652420,c1cn(-c2ccc3nc(-c4ccc5c(c4)OCO5)ccc3c2)cn1,IC50,'=',10000.0,nM,315.10077665600005,3.816200000000002,0,5,6,True,4,1223
CHEMBL3319243,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,IC50,'>',10000.0,nM,319.0279173320001,4.050900000000002,2,4,6,True,4,1224
CHEMBL3786578,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@]4(N)CCc4ccccc4)cc3)cc2)CC1,IC50,'>',10000.0,nM,454.273261708,4.508300000000003,3,5,6,True,4,1225
CHEMBL3319241,O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1Cl,IC50,'>',10000.0,nM,305.012267268,4.122000000000002,2,4,6,True,4,1226
CHEMBL2369206,N=C(S)N/N=C/c1ccc(C(F)(F)F)cc1,IC50,'>',10000.0,nM,247.039102916,2.4934700000000003,2,3,6,True,4,1227
CHEMBL4087723,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Br)cc3)cc2o1,IC50,'>',10000.0,nM,397.97654093999995,5.153300000000002,0,3,6,False,3,1228
CHEMBL3319240,O=C(Nc1ccc2[nH]ncc2c1)c1c(F)cccc1Cl,IC50,'>',10000.0,nM,289.041817808,3.6077000000000012,2,4,6,True,4,1229
CHEMBL3121779,C#CCCCOc1ccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc2c1,IC50,'>',10000.0,nM,365.106336212,3.976600000000003,1,5,6,True,4,1230
CHEMBL3121776,C#CCCCOc1cccc2cc(C(=O)OC)c(=O)oc12,IC50,'>',10000.0,nM,286.084123548,2.3718000000000004,0,5,6,True,4,1231
CHEMBL4451303,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O,IC50,'>',10000.0,nM,365.18517497600004,1.3268999999999997,0,7,6,True,4,1232
CHEMBL3652415,COc1ccccc1-c1ncc2cc(-n3cnc(C)c3)ccc2n1,IC50,'=',10000.0,nM,316.132411132,3.799520000000002,0,5,6,True,4,1233
CHEMBL4581583,COc1cccc2c1CC[C@H](N1CCn3c(nc4c3c(=O)n(C)c(=O)n4C)C1)C2,IC50,'>',10000.0,nM,395.19573966,0.8153999999999997,0,8,6,True,4,1234
CHEMBL3746175,CN(C)S(=O)(=O)Oc1cncc(-c2c(C#N)c3ccccc3n2C)c1,IC50,'>',10000.0,nM,356.09431137200005,2.29718,0,7,6,True,4,1235
CHEMBL3652423,COc1ccccc1-c1ccc2cc(-n3ccnc3)ccc2n1,IC50,'=',10000.0,nM,301.1215121,4.0961000000000025,0,4,6,True,4,1236
CHEMBL243185,NC(=S)N/N=C/c1ccccc1,IC50,'>',10000.0,nM,179.051718288,0.8537000000000001,3,3,6,True,4,1237
CHEMBL4571914,CC(CN1CCn2c(nc3c2c(=O)n(C)c(=O)n3C)C1)c1ccccc1,IC50,'>',10000.0,nM,353.18517497600004,1.0530000000000002,0,7,6,True,4,1238
CHEMBL4078343,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,IC50,'>',10000.0,nM,363.18344366,4.126500000000004,0,4,6,True,4,1239
CHEMBL4067767,O=C1COC(c2ccc(/C=N/Nc3cccc(Cl)c3)cc2)=NN1,IC50,'>',10000.0,nM,328.0727033360001,2.5940000000000003,2,6,6,True,4,1240
CHEMBL3121794,COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,IC50,'>',10000.0,nM,344.045151196,3.812000000000003,0,5,6,True,4,1241
CHEMBL3319238,O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1,IC50,'>',10000.0,nM,357.09925243199996,2.7002000000000006,2,7,6,True,4,1242
CHEMBL3319269,Cn1ccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,IC50,'>',10000.0,nM,318.03266836399996,4.737400000000003,1,3,6,True,4,1243
CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'>',10000.0,nM,389.049795648,4.343700000000003,3,4,6,True,4,1244
CHEMBL3319273,Cn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,IC50,'>',10000.0,nM,303.03300271200004,4.630700000000003,0,3,6,True,4,1245
CHEMBL193804,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1,IC50,'>',10000.0,nM,224.036796496,1.1732,2,6,6,True,4,1246
CHEMBL3319271,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nncn2c1,IC50,'>',10000.0,nM,306.007516236,3.288400000000002,1,5,6,True,4,1247
CHEMBL3121773,C#CCCCCOc1ccc2c(c1)NC(=O)CC2,IC50,'>',10000.0,nM,243.125928784,2.7536000000000005,1,3,6,True,4,1248
CHEMBL4862113,C#CCN(C)C1=C(Cl)C(=O)c2ccccc2C1=O,IC50,'=',10000.0,nM,259.04000624,2.0810000000000004,0,3,6,True,4,1249
CHEMBL391982,NC(=S)N/N=C/c1ccc(Cl)cc1,IC50,'>',10000.0,nM,213.012745936,1.5071,3,3,6,True,4,1250
CHEMBL2312976,Cn1c(=O)c2c(cc(OCc3ccc(Cl)c(C(F)(F)F)c3)n2C)n(C)c1=O,IC50,'>',10000.0,nM,401.07540368,2.826900000000001,0,6,6,True,4,1251
CHEMBL3319255,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,IC50,'>',10000.0,nM,319.0279173320001,3.7997000000000014,2,4,6,True,4,1252
CHEMBL1096479,Cc1ccc(/C=N/NC(N)=S)cc1,IC50,'>',10000.0,nM,193.067368352,1.16212,3,3,6,True,4,1253
CHEMBL1818874,NC(=S)N/N=C/c1cccc(F)c1,IC50,'>',10000.0,nM,197.042296476,0.9928000000000001,3,3,6,True,4,1254
CHEMBL4539722,Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl,IC50,'>',10000.0,nM,290.012601616,4.015300000000002,1,4,6,True,4,1255
CHEMBL1910220,NC(=S)N/N=C/c1ccc(Br)cc1,IC50,'>',10000.0,nM,256.962230356,1.6162,3,3,6,True,4,1256
CHEMBL3319245,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,IC50,'>',10000.0,nM,237.090211972,2.815200000000001,2,4,6,True,4,1257
CHEMBL2029540,NC/C=C(/F)COc1cccc(C(F)(F)F)c1,IC50,'>',10000.0,nM,249.077676852,2.896300000000001,2,2,6,True,4,1258
CHEMBL4763989,NC(=O)C1CN(Cc2ccc(OCc3cccc(F)c3)cc2)C1,IC50,'>',10000.0,nM,314.143056068,2.3217999999999996,2,4,6,True,4,1259
CHEMBL3787484,Cc1ncc(NC(=O)c2cccc([C@@H]3C[C@H]3NC3CCOCC3)c2)s1,IC50,'>',10000.0,nM,357.151097976,3.3283200000000024,2,5,6,True,4,1260
CHEMBL3736131,COc1ccc(C(=O)/C=C/c2ccc(Cl)s2)c(O)c1,IC50,'=',9990.0,nM,294.01174289200003,4.011800000000002,1,3,6,True,4,1261
CHEMBL3299140,CC1=C(/C=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)C(C)(C)CC=C1,IC50,'=',9930.0,nM,368.13069687999996,5.418600000000003,1,6,6,False,3,1262
CHEMBL2204775,N#Cc1ccc(SC2CCCCC2)cc1,IC50,'=',9870.0,nM,217.09252048,3.983080000000003,0,1,6,True,4,1263
CHEMBL2334460,C#CCNC1=CC(=O)c2ccccc2C1=O,IC50,'=',9810.0,nM,211.063328528,1.1723000000000001,1,3,6,True,4,1264
CHEMBL1917532,COc1cc2c3c(c1)C(O)c1ccccc1C3NCC2,IC50,'=',9810.0,nM,267.125928784,2.3254,2,3,6,True,4,1265
CHEMBL442687,O=c1oc2cc(O)ccc2s1,IC50,'=',9770.0,nM,167.988114988,1.5601,1,3,6,True,4,1266
CHEMBL1761762,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,IC50,'=',9670.0,nM,291.08954327600003,3.949900000000002,1,4,6,True,4,1267
CHEMBL3134354,Cn1nccc1-c1cncc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',9500.0,nM,431.027744368,4.059800000000002,1,7,6,True,4,1268
CHEMBL450518,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,IC50,'=',9450.0,nM,325.09502258,3.0625000000000018,1,6,6,True,4,1269
CHEMBL4177176,C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21,IC50,'=',9330.0,nM,444.16045572,5.423900000000004,2,4,6,False,3,1270
CHEMBL3219490,Cc1sc(N/N=C/c2cc3ccccc3oc2=O)nc1-c1ccccc1,IC50,'=',9180.0,nM,361.08849772,4.670920000000003,1,5,6,True,4,1271
CHEMBL4218833,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(F)ccc21,IC50,'=',9178.0,nM,379.194757292,4.902900000000005,0,3,6,True,4,1272
CHEMBL2151675,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1,IC50,'=',9110.0,nM,305.043439348,4.127300000000002,1,4,6,True,4,1273
CHEMBL1813521,O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,IC50,'=',8990.0,nM,279.08954327600003,2.6624000000000008,1,4,6,True,4,1274
CHEMBL3735584,O=C(/C=C/c1ccc(F)c(Br)c1)c1ccc[nH]1,IC50,'=',8980.0,nM,292.98515422800006,3.812400000000002,1,2,6,True,4,1275
CHEMBL518935,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,IC50,'=',8930.0,nM,454.14163842399995,5.650600000000008,5,6,6,False,3,1276
CHEMBL4112191,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccc4cn[nH]c4c3)cc2)CC1,IC50,'=',8930.0,nM,346.215746832,3.945300000000003,4,4,6,True,4,1277
CHEMBL3219620,Nc1ccc(NCc2ccccn2)cc1,IC50,'=',8700.0,nM,199.110947416,2.2759,3,3,6,True,4,1278
CHEMBL3219205,Cc1sc(N/N=C/c2ccc3c(c2)OCO3)nc1-c1ccccc1,IC50,'=',8630.0,nM,337.08849772,4.293220000000003,1,5,6,True,4,1279
CHEMBL4749146,O=C(NO)c1ccc(CCCN2CCC(CN[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,IC50,'=',8600.0,nM,407.257277296,3.595900000000002,3,5,6,True,4,1280
CHEMBL2238456,NCCCCCCNCC(N)=O,IC50,'=',8600.0,nM,173.152812228,-0.41959999999999903,5,4,0,True,4,1281
CHEMBL2204773,N#Cc1ccc(Sc2ccc(Br)cc2)cc1,IC50,'=',8520.0,nM,288.956082356,4.471980000000002,0,1,6,True,4,1282
CHEMBL187044,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1,IC50,'=',8500.0,nM,274.04773804,2.0716,3,6,6,True,4,1283
CHEMBL3651117,C1=Nc2ccccc2C1CN[C@H]1CC1c1ccccc1,IC50,'=',8500.0,nM,262.146998576,3.631800000000002,1,2,6,True,4,1284
CHEMBL3113642,O=c1oc2ccc(C(F)(F)F)cc2cc1CN1CCCC1,IC50,'=',8460.0,nM,297.097663348,3.407600000000002,0,3,6,True,4,1285
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,'=',8430.0,nM,147.0320284,0.8213999999999999,1,3,6,True,4,1286
CHEMBL4282579,Brc1ccccc1-c1cc2ccccc2o1,IC50,'=',8120.0,nM,271.98367700800003,4.862300000000003,0,1,6,True,4,1287
CHEMBL3651142,COc1cc(C)c(CN[C@H]2CC2c2ccccc2)cc1C,IC50,'=',8100.0,nM,281.177964356,3.957740000000003,1,2,6,True,4,1288
CHEMBL3651120,Nc1ncccc1CN[C@H]1CC1c1ccccc1,IC50,'=',8100.0,nM,239.14224754399999,2.3095000000000008,3,3,6,True,4,1289
CHEMBL4438605,COc1cc2c(cc1OC)CN(CCCOc1ccc(C(C)=O)c(O)c1)CC2,IC50,'=',8100.0,nM,385.18892296399997,3.4392000000000023,1,6,6,True,4,1290
CHEMBL3735165,Cc1ccc2oc(=O)c(-c3cccs3)cc2c1,IC50,'=',8090.0,nM,242.04015056,3.829920000000002,0,2,6,True,4,1291
CHEMBL361025,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,IC50,'=',8000.0,nM,244.037173356,2.063,3,5,6,True,4,1292
CHEMBL4453404,CC[C@@H]1Cc2c(C)ccc(O)c2C(=O)O1,IC50,'=',8000.0,nM,206.094294308,2.1921200000000005,1,3,6,True,4,1293
CHEMBL4303182,O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/c3ccc(-c4ccccc4)o3)C2=O)ccc1Cl,IC50,'=',7910.0,nM,460.04376920399994,5.6467000000000045,1,6,6,False,3,1294
CHEMBL1984524,CN(C)c1ccc(/N=N/c2ccccn2)cc1,IC50,'=',7900.0,nM,226.12184644799999,3.5630000000000015,0,4,6,True,4,1295
CHEMBL4866391,C#CCNC1=C(Cl)C(=O)c2ccccc2C1=O,IC50,'=',7760.0,nM,245.024356176,1.7388,1,3,6,True,4,1296
CHEMBL3219201,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)C1CCCCC1,IC50,'=',7650.0,nM,313.161268736,5.486620000000004,1,3,6,False,3,1297
CHEMBL3734767,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)s1,IC50,'=',7560.0,nM,315.993648216,5.3164000000000025,0,1,6,False,3,1298
CHEMBL457577,O=c1c(/C=N/c2ncccc2O)coc2ccccc12,IC50,'=',7410.0,nM,266.06914218000003,2.6442000000000005,1,5,6,True,4,1299
CHEMBL3651140,CC1(C)CCc2cc(CN[C@H]3CC3c3ccccc3)ccc2O1,IC50,'=',7400.0,nM,307.19361441999996,4.435900000000004,1,2,6,True,4,1300
CHEMBL4476259,c1cc(-c2noc(C3CC3)n2)ccc1C1=NCCN1,IC50,'=',7370.0,nM,254.116761068,1.9637999999999998,1,5,6,True,4,1301
CHEMBL201777,Cc1cc(=O)oc2cc3oc4ccccc4c3cc12,IC50,'=',7240.0,nM,250.06299418,4.000820000000002,0,3,6,True,4,1302
CHEMBL2204762,N#Cc1ccc(SCCc2ccccc2)cc1C#N,IC50,'=',7190.0,nM,264.072119384,3.7647600000000025,0,2,6,True,4,1303
CHEMBL2058699,CSC1=NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,IC50,'=',7133.0,nM,334.97279504000005,3.1201000000000008,2,4,6,True,4,1304
CHEMBL5174092,C=CCc1ccc(OC(=O)/C=C/c2ccc(O)c(O)c2)c(OC)c1,IC50,'=',7030.0,nM,326.115423676,3.453700000000003,2,5,6,True,4,1305
CHEMBL1193856,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,IC50,'=',7000.0,nM,272.15247788,2.2993000000000006,0,4,6,True,4,1306
CHEMBL1642673,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,IC50,'=',6930.0,nM,251.094628656,2.606600000000001,1,3,6,True,4,1307
CHEMBL2409543,C/C(=N\Nc1nc(C)cs1)c1cccnc1,IC50,'=',6910.0,nM,232.078267384,2.682620000000001,1,4,6,True,4,1308
CHEMBL1222280,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,IC50,'=',6880.0,nM,291.104147784,1.7476,2,5,6,True,4,1309
CHEMBL903,NNC(N)=O,IC50,'=',6700.0,nM,75.04326178,-1.4716000000000005,5,4,0,True,4,1310
CHEMBL3800292,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O,IC50,'=',6700.0,nM,298.04121318,2.3118,1,5,6,True,4,1311
CHEMBL3291019,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',6700.0,nM,452.257611644,4.960180000000006,1,5,6,True,4,1312
CHEMBL3734986,Cc1ccc2oc(=O)c(-c3cccnc3)cc2c1,IC50,'=',6670.0,nM,237.078978592,3.1634200000000012,0,3,6,True,4,1313
CHEMBL4858292,C#CCN(C)C1=CC(=O)c2ccccc2C1=O,IC50,'=',6640.0,nM,225.078978592,1.5145,0,3,6,True,4,1314
CHEMBL3219200,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1nccs1,IC50,'=',6520.0,nM,314.06598844800004,4.411120000000002,1,4,6,True,4,1315
CHEMBL5199502,CCCOc1ccc2c(c1)SCC(=O)N2,IC50,'=',6510.0,nM,223.066699656,2.5195999999999996,1,3,6,True,4,1316
CHEMBL3798000,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O,IC50,'=',6350.0,nM,284.025563116,2.4907000000000004,2,5,6,True,4,1317
CHEMBL3113640,O=c1oc2ccccc2cc1CN1CCCC1,IC50,'=',6320.0,nM,229.11027872,2.3888000000000007,0,3,6,True,4,1318
CHEMBL3605370,COc1ccc2c(c1)c1c(n2CCCCCCCCCn2c3c(c4cc(OC)ccc42)CN(C)CC3)CCN(C)C1,IC50,'=',6300.0,nM,556.377726776,7.019900000000009,0,6,6,False,2,1319
CHEMBL3799429,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1cccs1,IC50,'=',6120.0,nM,316.015392356,1.9652999999999998,1,7,6,True,4,1320
CHEMBL1938479,Clc1ccc(CCN2CC=CCC2)c(Cl)c1,IC50,'=',6100.0,nM,255.05815484,3.797800000000003,0,1,6,True,4,1321
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,'=',6000.0,nM,323.141595912,1.2544999999999995,2,7,6,True,4,1322
CHEMBL1096480,CCc1ccc(/C=N/NC(N)=S)cc1,IC50,'=',5980.0,nM,207.083018416,1.4161,3,3,6,True,4,1323
CHEMBL31184,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,IC50,'=',5972.0,nM,252.093900384,5.737200000000003,0,0,6,False,3,1324
CHEMBL4437755,C#CCN1CCC(CCc2ccccc2F)CC1,IC50,'=',5927.3,nM,245.15797786,3.103500000000002,0,1,6,True,4,1325
CHEMBL3218168,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccc2c(c1)OCO2,IC50,'=',5920.0,nM,373.08849771999996,5.138000000000003,1,5,6,False,3,1326
CHEMBL5219483,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,IC50,'=',5850.0,nM,453.119913436,6.194820000000005,0,4,6,False,3,1327
CHEMBL4091051,O=C1C=CC(=O)C(C2CCCC2)=C1,IC50,'=',5840.0,nM,176.083729624,1.811,0,2,6,True,4,1328
CHEMBL2238457,CC(C)(C)OC(=O)NCCCCCCNCC(N)=O,IC50,'=',5700.0,nM,273.205241724,1.1464,4,6,0,True,4,1329
CHEMBL2151660,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,IC50,'=',5670.0,nM,301.06851122399996,4.378300000000003,1,4,6,True,4,1330
CHEMBL2204770,COc1ccc(CSc2ccc(C#N)cc2)cc1,IC50,'=',5590.0,nM,255.071785036,3.859180000000002,0,2,6,True,4,1331
CHEMBL462549,Oc1ccccc1C1=NN(C(=S)Nc2ccccc2)C(c2cccs2)C1,IC50,'=',5560.0,nM,379.081304164,5.001800000000003,2,4,6,False,3,1332
CHEMBL3798483,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)N(Cc2ccccc2)C3=O)cc1,IC50,'=',5510.0,nM,430.116486296,3.825000000000003,0,8,6,True,4,1333
CHEMBL3651111,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)nc1,IC50,'=',5500.0,nM,292.11873314,3.746100000000002,1,2,6,True,4,1334
CHEMBL2151679,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,IC50,'=',5460.0,nM,336.03149476000004,4.380900000000002,1,4,6,True,4,1335
CHEMBL28591,O=C1/C(=C/c2ccccc2)Cc2ccccc21,IC50,'=',5430.0,nM,220.088815004,3.509000000000002,0,1,6,True,4,1336
CHEMBL4100724,O=C1C=CC(=O)C(Cc2ccccc2)=C1,IC50,'=',5370.0,nM,198.06807956,1.8635,0,2,6,True,4,1337
CHEMBL1946644,CCOC1CC(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,IC50,'=',5360.0,nM,311.126991404,3.5718000000000023,0,6,6,True,4,1338
CHEMBL201250,COc1c(OCC(C)=O)ccc2cc(NC(C)=O)c(=O)oc12,IC50,'=',5310.0,nM,305.0899372,1.7277999999999996,1,7,6,True,4,1339
CHEMBL186609,COc1ccc2oc3ccccc3c(=O)c2c1,IC50,'=',5300.0,nM,226.06299418,2.9548000000000005,0,3,6,True,4,1340
